course_id,title,displayName,description,subjectAreaCode,subjectAreaDescription,meetsMonday,meetsTuesday,meetsWednesday,meetsThursday,meetsFriday,meetsSaturday,meetsSunday,startTime,endTime,locationCode,locationDescription,buildingCode,buildingDescription
161953,The Palaeopathological Perspective,ANTHRO 113,"An exploration of the record and human experience of health and disease with specific focus on bioarchaeology, the study of human remains from ancient and recent archaeological contexts, using a biocultural approach. Evaluates how morbidity, prevalence, and mortality in the past are identified using a biocultural lens to analyze and interpret the etiology of disease in the past. Discusses how evolution and adaptation plays a central role in disease emergence and prevalence; how humans are agents in the co-evolution of infectious agents in food webs and ecosystems; and how people define and experience disease, illness, wellness and suffering in different cultural contexts.",ANTHRO,Anthropology,False,True,False,True,False,False,False,09:30:00,10:59:00,CORY247,Cory 247,1325,Cory
100564,History of Anthropological Thought,ANTHRO 114,"This course will present a history of anthropological thought from the mid-19th century to the present, and will draw upon the major subdisciplines of anthropology. It will focus both upon the integration of the anthropological subdisciplines and upon the relationships between these and other disciplines outside anthropology. ",ANTHRO,Anthropology,False,True,False,True,False,False,False,14:00:00,15:29:00,PHYS3,Physics Building 3,1405,Physics
100567,Introduction to Medical Anthropology,ANTHRO 115,"Cultural, psychological, and biological aspects of the definitions, causes, symptoms, and treatment of illness. Comparative study of medical systems, practitioners, and patients. ",ANTHRO,Anthropology,False,True,False,True,False,False,False,11:00:00,12:29:00,PHYS3,Physics Building 3,1405,Physics
100581,Archaeology of the Americas: Archaeology of North America,ANTHRO 122A,<Formerly 122>. Prehistory of North American Indians; prehistoric culture areas; relations with historic Indians. ,ANTHRO,Anthropology,False,True,False,True,False,False,False,11:00:00,12:29:00,51CL101,2251 College 101,1258,2251 Clg
100585,Archaeology of the Americas: Andean Archaeology: People of the Andes,ANTHRO 122E,"This course covers the archaeology and history of the indigenous societies of the Andean region of South America. The lectures and readings emphasize major political, economic, social, and symbolic processes in the development of the Andean civilizations. Particular attention is paid to the development of the early states along the coast of Peru. The development of major centers in the highlands, and the relationship between the political, economic, and religious systems of the later empires and earlier political structures and social processes, are also emphasized. ",ANTHRO,Anthropology,False,True,False,True,False,False,False,09:30:00,10:59:00,AAPB155,Anthro/Art Practice Bldg 155,1486,Anthro/Art
100586,Archaeology of the Americas: California Archaeology,ANTHRO 122F,Prehistory of California Indians; selected archaeological sites and current issues in interpretations. ,ANTHRO,Anthropology,True,False,True,False,True,False,False,09:00:00,09:59:00,51CL101,2251 College 101,1258,2251 Clg
100611,Topical Areas in Archaeology: Archaeology of Hunter-Gatherers,ANTHRO 129C,"Course will provide an overview of hunter-gatherer archaeology, focusing on the history of hunter-gatherer archaeology in North America and Britian; long-term changes in hunter-gatherer subsistence, settlement, mortuary/ceremonial practices and crafts/trade; social archaeology of hunter-gatherers including studies of gender, cognition, and cultural landscapes; and discussions of the relevance of hunter-gatherer studies in the context of world archaeology. ",ANTHRO,Anthropology,True,False,True,False,True,False,False,10:00:00,10:59:00,VLSB2062,Valley Life Sciences 2062,1406,Valley Lsb
100612,Human Palaeoecology: How Humans Changed the Earth,ANTHRO 129D,"Since the end of the Pleistocene and especially with the development of agriculturally based societies humans have had cumulative and often irreversible impacts on natural landscapes and biotic resources worldwide. Thus ""global change"" and the biodiversity crisis are not exclusively developments of the industrial and post‐industrial world. This course uses a multi‐disciplinary approach, drawing upon methods and data from archaeology, palynology, geomorphology, paleontology, and historical ecology to unravel the broad trends of human ecodynamics over the past 50,000 years.",ANTHRO,Anthropology,False,True,False,True,False,False,False,12:30:00,13:59:00,51CL101,2251 College 101,1258,2251 Clg
161188,Introduction to Heritage Conservation,ANTHRO 136D,"This course provides an overview of the origins, history, and execution of heritage conservation with an emphasis on the United States.  You will discuss and ponder the motivations for historic preservation regulations in the United States, the role they play in community development, and how these regulations articulate with the wider field of heritage conservation.",ANTHRO,Anthropology,False,True,False,True,False,False,False,09:30:00,10:59:00,51CL101,2251 College 101,1258,2251 Clg
100641,Comparative Society,ANTHRO 141,"Theories of social structure, functional interrelationships of social institutions. Primary emphasis on non-Western societies. ",ANTHRO,Anthropology,True,False,True,False,True,False,False,11:00:00,11:59:00,AAPB221,Anthro/Art Practice Bldg 221,1486,Anthro/Art
123940,"Sexuality, Culture, and Colonialism",ANTHRO C147B,"An introduction to social theory and ethnographic methodology in the cross-cultural study of sexuality, particularly sexual orientation and gender identity. The course will stress the relationships between culture, international and local political economy, and the representation and experience of what we will provisionally call homosexual and transgendered desires or identities. ",ANTHRO,Anthropology,True,False,True,False,False,False,False,17:00:00,18:29:00,PHYS2,Physics Building 2,1405,Physics
100665,Religion and Anthropology,ANTHRO 158,A consideration of the interplay between religious beliefs and institutions and other aspects of culture. ,ANTHRO,Anthropology,False,True,False,True,False,False,False,09:30:00,10:59:00,AAPB221,Anthro/Art Practice Bldg 221,1486,Anthro/Art
100669,Forms of Folklore,ANTHRO 160AC,"A world-wide survey of the major and minor forms of folklore with special emphasis upon proverbs, riddles, superstitions, games, songs, and narratives. ",ANTHRO,Anthropology,False,True,False,True,False,False,False,15:30:00,16:59:00,PHYS3,Physics Building 3,1405,Physics
